title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker,ticker_sentiment_score,ticker_relevance_score
US stocks are in the firing line if China's economy stalls further | Business,https://www.cnn.com/2023/06/08/investing/premarket-stocks-trading/index.html,20230608T125100,['Nicole Goodkind'],US stocks are in the firing line if China's economy stalls further ...,"https://media.cnn.com/api/v1/images/stellar/prod/230607164757-qualcomm-technology-china-file.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}]",-0.007257,Neutral,JPM,0.06339,0.029581
US stocks are in the firing line if China's economy stalls further | Business,https://www.cnn.com/2023/06/08/investing/premarket-stocks-trading/index.html,20230608T125100,['Nicole Goodkind'],US stocks are in the firing line if China's economy stalls further ...,"https://media.cnn.com/api/v1/images/stellar/prod/230607164757-qualcomm-technology-china-file.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}]",-0.007257,Neutral,MS,-0.029628,0.029581
US stocks are in the firing line if China's economy stalls further | Business,https://www.cnn.com/2023/06/08/investing/premarket-stocks-trading/index.html,20230608T125100,['Nicole Goodkind'],US stocks are in the firing line if China's economy stalls further ...,"https://media.cnn.com/api/v1/images/stellar/prod/230607164757-qualcomm-technology-china-file.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}]",-0.007257,Neutral,LVS,0.0,0.059121
US stocks are in the firing line if China's economy stalls further | Business,https://www.cnn.com/2023/06/08/investing/premarket-stocks-trading/index.html,20230608T125100,['Nicole Goodkind'],US stocks are in the firing line if China's economy stalls further ...,"https://media.cnn.com/api/v1/images/stellar/prod/230607164757-qualcomm-technology-china-file.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}]",-0.007257,Neutral,MU,-0.172229,0.059121
US stocks are in the firing line if China's economy stalls further | Business,https://www.cnn.com/2023/06/08/investing/premarket-stocks-trading/index.html,20230608T125100,['Nicole Goodkind'],US stocks are in the firing line if China's economy stalls further ...,"https://media.cnn.com/api/v1/images/stellar/prod/230607164757-qualcomm-technology-china-file.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}]",-0.007257,Neutral,NKE,-0.083994,0.059121
US stocks are in the firing line if China's economy stalls further | Business,https://www.cnn.com/2023/06/08/investing/premarket-stocks-trading/index.html,20230608T125100,['Nicole Goodkind'],US stocks are in the firing line if China's economy stalls further ...,"https://media.cnn.com/api/v1/images/stellar/prod/230607164757-qualcomm-technology-china-file.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}]",-0.007257,Neutral,WYNN,0.0,0.059121
US stocks are in the firing line if China's economy stalls further | Business,https://www.cnn.com/2023/06/08/investing/premarket-stocks-trading/index.html,20230608T125100,['Nicole Goodkind'],US stocks are in the firing line if China's economy stalls further ...,"https://media.cnn.com/api/v1/images/stellar/prod/230607164757-qualcomm-technology-china-file.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}]",-0.007257,Neutral,GS,-0.071204,0.059121
US stocks are in the firing line if China's economy stalls further | Business,https://www.cnn.com/2023/06/08/investing/premarket-stocks-trading/index.html,20230608T125100,['Nicole Goodkind'],US stocks are in the firing line if China's economy stalls further ...,"https://media.cnn.com/api/v1/images/stellar/prod/230607164757-qualcomm-technology-china-file.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}]",-0.007257,Neutral,DEO,0.148935,0.204812
US stocks are in the firing line if China's economy stalls further | Business,https://www.cnn.com/2023/06/08/investing/premarket-stocks-trading/index.html,20230608T125100,['Nicole Goodkind'],US stocks are in the firing line if China's economy stalls further ...,"https://media.cnn.com/api/v1/images/stellar/prod/230607164757-qualcomm-technology-china-file.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}]",-0.007257,Neutral,JCI,0.119,0.059121
US stocks are in the firing line if China's economy stalls further | Business,https://www.cnn.com/2023/06/08/investing/premarket-stocks-trading/index.html,20230608T125100,['Nicole Goodkind'],US stocks are in the firing line if China's economy stalls further ...,"https://media.cnn.com/api/v1/images/stellar/prod/230607164757-qualcomm-technology-china-file.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}]",-0.007257,Neutral,MGM,0.0,0.059121
US stocks are in the firing line if China's economy stalls further | Business,https://www.cnn.com/2023/06/08/investing/premarket-stocks-trading/index.html,20230608T125100,['Nicole Goodkind'],US stocks are in the firing line if China's economy stalls further ...,"https://media.cnn.com/api/v1/images/stellar/prod/230607164757-qualcomm-technology-china-file.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}]",-0.007257,Neutral,BCS,0.175961,0.029581
US stocks are in the firing line if China's economy stalls further | Business,https://www.cnn.com/2023/06/08/investing/premarket-stocks-trading/index.html,20230608T125100,['Nicole Goodkind'],US stocks are in the firing line if China's economy stalls further ...,"https://media.cnn.com/api/v1/images/stellar/prod/230607164757-qualcomm-technology-china-file.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}]",-0.007257,Neutral,TSLA,-0.06189,0.088581
US stocks are in the firing line if China's economy stalls further | Business,https://www.cnn.com/2023/06/08/investing/premarket-stocks-trading/index.html,20230608T125100,['Nicole Goodkind'],US stocks are in the firing line if China's economy stalls further ...,"https://media.cnn.com/api/v1/images/stellar/prod/230607164757-qualcomm-technology-china-file.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}]",-0.007257,Neutral,SBUX,-0.083994,0.059121
US stocks are in the firing line if China's economy stalls further | Business,https://www.cnn.com/2023/06/08/investing/premarket-stocks-trading/index.html,20230608T125100,['Nicole Goodkind'],US stocks are in the firing line if China's economy stalls further ...,"https://media.cnn.com/api/v1/images/stellar/prod/230607164757-qualcomm-technology-china-file.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}]",-0.007257,Neutral,QCOM,-0.045645,0.059121
US stocks are in the firing line if China's economy stalls further | Business,https://www.cnn.com/2023/06/08/investing/premarket-stocks-trading/index.html,20230608T125100,['Nicole Goodkind'],US stocks are in the firing line if China's economy stalls further ...,"https://media.cnn.com/api/v1/images/stellar/prod/230607164757-qualcomm-technology-china-file.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}]",-0.007257,Neutral,INTC,-0.06189,0.088581
US stocks are in the firing line if China's economy stalls further | Business,https://www.cnn.com/2023/06/08/investing/premarket-stocks-trading/index.html,20230608T125100,['Nicole Goodkind'],US stocks are in the firing line if China's economy stalls further ...,"https://media.cnn.com/api/v1/images/stellar/prod/230607164757-qualcomm-technology-china-file.jpg?c=16x9&q=w_800,c_fill",CNN,Markets,www.cnn.com,"[{'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}]",-0.007257,Neutral,WBD,0.046911,0.029581
Seniors Who Are Aging In Place: A Golden Opportunity For Tech Companies,https://www.investors.com/news/technology/aging-in-place-provides-lucrative-opportunity-for-tech-companies/,20230608T120000,"['PATRICK SEITZ', ""Investor's Business Daily""]",Aging In Place Provides Lucrative Opportunity For Tech Companies ... Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2023/06/Stock-BestBuyAtrium-athomehealth-01-company.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.158519'}]",0.238497,Somewhat-Bullish,BBY,0.281736,0.148365
Seniors Who Are Aging In Place: A Golden Opportunity For Tech Companies,https://www.investors.com/news/technology/aging-in-place-provides-lucrative-opportunity-for-tech-companies/,20230608T120000,"['PATRICK SEITZ', ""Investor's Business Daily""]",Aging In Place Provides Lucrative Opportunity For Tech Companies ... Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2023/06/Stock-BestBuyAtrium-athomehealth-01-company.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.158519'}]",0.238497,Somewhat-Bullish,FSGCY,0.022884,0.029839
Seniors Who Are Aging In Place: A Golden Opportunity For Tech Companies,https://www.investors.com/news/technology/aging-in-place-provides-lucrative-opportunity-for-tech-companies/,20230608T120000,"['PATRICK SEITZ', ""Investor's Business Daily""]",Aging In Place Provides Lucrative Opportunity For Tech Companies ... Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2023/06/Stock-BestBuyAtrium-athomehealth-01-company.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.158519'}]",0.238497,Somewhat-Bullish,GOOG,0.103614,0.029839
Seniors Who Are Aging In Place: A Golden Opportunity For Tech Companies,https://www.investors.com/news/technology/aging-in-place-provides-lucrative-opportunity-for-tech-companies/,20230608T120000,"['PATRICK SEITZ', ""Investor's Business Daily""]",Aging In Place Provides Lucrative Opportunity For Tech Companies ... Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2023/06/Stock-BestBuyAtrium-athomehealth-01-company.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.158519'}]",0.238497,Somewhat-Bullish,AAPL,0.125313,0.11894
Seniors Who Are Aging In Place: A Golden Opportunity For Tech Companies,https://www.investors.com/news/technology/aging-in-place-provides-lucrative-opportunity-for-tech-companies/,20230608T120000,"['PATRICK SEITZ', ""Investor's Business Daily""]",Aging In Place Provides Lucrative Opportunity For Tech Companies ... Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2023/06/Stock-BestBuyAtrium-athomehealth-01-company.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.158519'}]",0.238497,Somewhat-Bullish,AMZN,0.18821,0.148365
"S&P 500's tech-heavy top is a feature, not a bug",https://www.moneycontrol.com/news/opinion/sp-500s-tech-heavy-top-is-a-feature-not-a-bug-10766071.html,20230608T115928,[],"Even though just five stocks, led by Apple and Microsoft, account for 24% of the index, the concentration helps stabilize the risk of investing over time ...",https://images.moneycontrol.com/static-mcnews/2023/01/Collage-Maker-08-Jan-2023-03.04-PM-378x213.jpg?impolicy=website&width=168&height=118,Money Control,Economy,www.moneycontrol.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.839681'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.838487'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.150497,Somewhat-Bullish,MSFT,0.063223,0.041538
"S&P 500's tech-heavy top is a feature, not a bug",https://www.moneycontrol.com/news/opinion/sp-500s-tech-heavy-top-is-a-feature-not-a-bug-10766071.html,20230608T115928,[],"Even though just five stocks, led by Apple and Microsoft, account for 24% of the index, the concentration helps stabilize the risk of investing over time ...",https://images.moneycontrol.com/static-mcnews/2023/01/Collage-Maker-08-Jan-2023-03.04-PM-378x213.jpg?impolicy=website&width=168&height=118,Money Control,Economy,www.moneycontrol.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.839681'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.838487'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.150497,Somewhat-Bullish,FIS,0.125226,0.041538
"S&P 500's tech-heavy top is a feature, not a bug",https://www.moneycontrol.com/news/opinion/sp-500s-tech-heavy-top-is-a-feature-not-a-bug-10766071.html,20230608T115928,[],"Even though just five stocks, led by Apple and Microsoft, account for 24% of the index, the concentration helps stabilize the risk of investing over time ...",https://images.moneycontrol.com/static-mcnews/2023/01/Collage-Maker-08-Jan-2023-03.04-PM-378x213.jpg?impolicy=website&width=168&height=118,Money Control,Economy,www.moneycontrol.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.839681'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.838487'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.150497,Somewhat-Bullish,GOOG,0.063223,0.041538
"S&P 500's tech-heavy top is a feature, not a bug",https://www.moneycontrol.com/news/opinion/sp-500s-tech-heavy-top-is-a-feature-not-a-bug-10766071.html,20230608T115928,[],"Even though just five stocks, led by Apple and Microsoft, account for 24% of the index, the concentration helps stabilize the risk of investing over time ...",https://images.moneycontrol.com/static-mcnews/2023/01/Collage-Maker-08-Jan-2023-03.04-PM-378x213.jpg?impolicy=website&width=168&height=118,Money Control,Economy,www.moneycontrol.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.839681'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.838487'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.150497,Somewhat-Bullish,NVDA,0.063223,0.041538
"S&P 500's tech-heavy top is a feature, not a bug",https://www.moneycontrol.com/news/opinion/sp-500s-tech-heavy-top-is-a-feature-not-a-bug-10766071.html,20230608T115928,[],"Even though just five stocks, led by Apple and Microsoft, account for 24% of the index, the concentration helps stabilize the risk of investing over time ...",https://images.moneycontrol.com/static-mcnews/2023/01/Collage-Maker-08-Jan-2023-03.04-PM-378x213.jpg?impolicy=website&width=168&height=118,Money Control,Economy,www.moneycontrol.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.839681'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.838487'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.150497,Somewhat-Bullish,AAPL,0.063223,0.041538
"S&P 500's tech-heavy top is a feature, not a bug",https://www.moneycontrol.com/news/opinion/sp-500s-tech-heavy-top-is-a-feature-not-a-bug-10766071.html,20230608T115928,[],"Even though just five stocks, led by Apple and Microsoft, account for 24% of the index, the concentration helps stabilize the risk of investing over time ...",https://images.moneycontrol.com/static-mcnews/2023/01/Collage-Maker-08-Jan-2023-03.04-PM-378x213.jpg?impolicy=website&width=168&height=118,Money Control,Economy,www.moneycontrol.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.839681'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.838487'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.150497,Somewhat-Bullish,IBM,0.018844,0.124164
"S&P 500's tech-heavy top is a feature, not a bug",https://www.moneycontrol.com/news/opinion/sp-500s-tech-heavy-top-is-a-feature-not-a-bug-10766071.html,20230608T115928,[],"Even though just five stocks, led by Apple and Microsoft, account for 24% of the index, the concentration helps stabilize the risk of investing over time ...",https://images.moneycontrol.com/static-mcnews/2023/01/Collage-Maker-08-Jan-2023-03.04-PM-378x213.jpg?impolicy=website&width=168&height=118,Money Control,Economy,www.moneycontrol.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.839681'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.838487'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.150497,Somewhat-Bullish,III,0.125226,0.041538
Did Apple Just Change the Game?,https://www.fool.com/investing/2023/06/08/did-apple-just-disrupt-the-vr-market/,20230608T100700,['Brett Schafer'],The tech giant made a big announcement in virtual and augmented reality this week.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F735525%2Ffeatured-daily-upside-image.png&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.158519'}]",0.195271,Somewhat-Bullish,MSFT,0.0,0.048425
Did Apple Just Change the Game?,https://www.fool.com/investing/2023/06/08/did-apple-just-disrupt-the-vr-market/,20230608T100700,['Brett Schafer'],The tech giant made a big announcement in virtual and augmented reality this week.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F735525%2Ffeatured-daily-upside-image.png&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.158519'}]",0.195271,Somewhat-Bullish,GOOG,0.009981,0.048425
Did Apple Just Change the Game?,https://www.fool.com/investing/2023/06/08/did-apple-just-disrupt-the-vr-market/,20230608T100700,['Brett Schafer'],The tech giant made a big announcement in virtual and augmented reality this week.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F735525%2Ffeatured-daily-upside-image.png&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.158519'}]",0.195271,Somewhat-Bullish,META,0.010766,0.096671
Did Apple Just Change the Game?,https://www.fool.com/investing/2023/06/08/did-apple-just-disrupt-the-vr-market/,20230608T100700,['Brett Schafer'],The tech giant made a big announcement in virtual and augmented reality this week.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F735525%2Ffeatured-daily-upside-image.png&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.158519'}]",0.195271,Somewhat-Bullish,AAPL,0.32224,0.637668
"Apple Follows Google's Lead Toward Password-Free Future With This iOS 17 API - Microsoft  ( NASDAQ:MSFT ) , Alphabet  ( NASDAQ:GOOG ) , Alphabet  ( NASDAQ:GOOGL ) ",https://www.benzinga.com/news/23/06/32772575/apple-follows-googles-lead-toward-password-free-future-with-this-ios-17-api,20230608T055719,['Ananya Gairola'],"In an unexpected move at this year's WWDC, Apple Inc. AAPL introduced a passkey API for iOS 17. Now, password manager 1Password has shared a sneak peek of what passkeys will look like in iOS.",https://cdn.benzinga.com/files/images/story/2023/Apple_logo._Photo_by_emka74_on_Shutterstock_12.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.209333,Somewhat-Bullish,APG,0.309432,0.317527
"Apple Follows Google's Lead Toward Password-Free Future With This iOS 17 API - Microsoft  ( NASDAQ:MSFT ) , Alphabet  ( NASDAQ:GOOG ) , Alphabet  ( NASDAQ:GOOGL ) ",https://www.benzinga.com/news/23/06/32772575/apple-follows-googles-lead-toward-password-free-future-with-this-ios-17-api,20230608T055719,['Ananya Gairola'],"In an unexpected move at this year's WWDC, Apple Inc. AAPL introduced a passkey API for iOS 17. Now, password manager 1Password has shared a sneak peek of what passkeys will look like in iOS.",https://cdn.benzinga.com/files/images/story/2023/Apple_logo._Photo_by_emka74_on_Shutterstock_12.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.209333,Somewhat-Bullish,MSFT,0.164962,0.214937
"Apple Follows Google's Lead Toward Password-Free Future With This iOS 17 API - Microsoft  ( NASDAQ:MSFT ) , Alphabet  ( NASDAQ:GOOG ) , Alphabet  ( NASDAQ:GOOGL ) ",https://www.benzinga.com/news/23/06/32772575/apple-follows-googles-lead-toward-password-free-future-with-this-ios-17-api,20230608T055719,['Ananya Gairola'],"In an unexpected move at this year's WWDC, Apple Inc. AAPL introduced a passkey API for iOS 17. Now, password manager 1Password has shared a sneak peek of what passkeys will look like in iOS.",https://cdn.benzinga.com/files/images/story/2023/Apple_logo._Photo_by_emka74_on_Shutterstock_12.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.209333,Somewhat-Bullish,GOOG,0.256676,0.317527
